,o_orderkey,o_custkey,o_totalprice,o_orderdate,o_freedelivery
5499,25729,553,8507.43,1995-08-17,no
5500,29828,620,18184.72,1995-08-17,no
5501,13381,776,108038.25,1995-08-18,no
5502,17253,32,160390.18,1995-08-18,no
5503,35488,820,239389.71,1995-08-18,yes
5504,38466,988,159840.15,1995-08-18,no
5505,39622,242,52558.78,1995-08-18,no
5506,8768,835,100381.09,1995-08-19,no
5507,20067,271,51892.73,1995-08-19,no
5508,33604,169,79623.73,1995-08-19,no
5509,1639,31,117876.19,1995-08-20,yes
5510,10566,406,177389.7,1995-08-20,no
5511,10791,223,174273.49,1995-08-20,yes
5512,16967,196,180201.9,1995-08-20,yes
5513,21571,121,185896.29,1995-08-20,yes
5514,448,1048,144724.43,1995-08-21,no
5515,2343,499,118978.09,1995-08-21,no
5516,6502,955,96106.18,1995-08-21,no
5517,8901,755,38166.18,1995-08-21,no
5518,24899,500,221301.11,1995-08-21,yes
5519,31648,980,328531.09,1995-08-21,yes
5520,36133,16,81946.21,1995-08-21,no
5521,1095,1004,274495.69,1995-08-22,yes
5522,2882,841,246011.04,1995-08-22,yes
5523,12484,719,171536.05,1995-08-22,yes
5524,17445,590,84530.88,1995-08-22,yes
5525,20643,931,71036.93,1995-08-22,no
5526,27200,7,150639.22,1995-08-22,yes
5527,33188,664,2745.15,1995-08-22,no
5528,12357,109,127681.63,1995-08-23,no
5529,14438,782,95866.36,1995-08-23,yes
5530,37699,487,137716.41,1995-08-23,yes
5531,28545,539,92561.85,1995-08-24,no
5532,3111,931,214464.7,1995-08-25,yes
5533,37030,202,4763.95,1995-08-25,no
5534,5153,787,278804.75,1995-08-26,yes
5535,15622,209,257589.4,1995-08-26,yes
5536,24512,241,83932.6,1995-08-26,no
5537,28679,598,72942.64,1995-08-26,yes
5538,29026,652,112825.67,1995-08-26,no
5539,36676,266,138640.14,1995-08-26,no
5540,6887,587,198712.44,1995-08-27,no
5541,17924,332,167441.81,1995-08-27,no
5542,30276,700,216206.74,1995-08-27,yes
5543,30980,172,100233.72,1995-08-27,no
5544,31075,400,78500.44,1995-08-27,no
5545,39169,748,218427.03,1995-08-27,yes
5546,6855,74,75816.92,1995-08-28,yes
5547,6336,919,53902.22,1995-08-29,no
5548,8391,38,186866.53,1995-08-29,no
5549,18054,946,39258.64,1995-08-30,no
5550,11233,476,123008.87,1995-08-31,no
5551,13441,898,54620.01,1995-08-31,yes
5552,17509,748,139743.12,1995-08-31,no
5553,19137,452,91118.35,1995-08-31,no
5554,36679,454,130645.79,1995-08-31,no
5555,38561,13,79893.39,1995-08-31,no
5556,4676,94,241691.86,1995-09-01,yes
5557,6337,811,182760.72,1995-09-01,no
5558,34596,64,144516.11,1995-09-01,yes
5559,34112,1019,136372.99,1995-09-02,no
5560,8578,1024,176542.7,1995-09-03,no
5561,9027,359,124794.62,1995-09-03,yes
5562,27778,292,152498.02,1995-09-03,no
5563,2309,697,235740.88,1995-09-04,yes
5564,15298,998,119779.51,1995-09-04,no
5565,27904,100,62295.83,1995-09-04,no
5566,34180,976,220571.86,1995-09-04,yes
5567,34660,613,297996.77,1995-09-04,yes
5568,8484,1015,119604.01,1995-09-05,yes
5569,9863,173,318840.72,1995-09-05,yes
5570,9955,707,165520.94,1995-09-05,no
5571,13889,595,50324.41,1995-09-05,yes
5572,16803,413,79539.17,1995-09-05,no
5573,17573,961,129674.2,1995-09-05,yes
5574,31079,161,3742.83,1995-09-05,no
5575,36321,754,86130.76,1995-09-05,yes
5576,37316,211,75462.48,1995-09-05,yes
5577,2663,659,58677.95,1995-09-06,no
5578,6631,337,175967.03,1995-09-06,yes
5579,19138,862,140615.83,1995-09-06,no
5580,27684,26,153473.57,1995-09-06,no
5581,8323,373,163572.09,1995-09-07,yes
5582,15809,778,36010.52,1995-09-07,no
5583,22977,427,1211.64,1995-09-07,no
5584,2626,961,86694.17,1995-09-08,no
5585,19621,922,246999.83,1995-09-08,yes
5586,35654,385,87552.49,1995-09-08,no
5587,39079,466,197717.81,1995-09-08,no
5588,706,1033,27932.38,1995-09-09,no
5589,2823,547,263994.62,1995-09-09,yes
5590,6054,10,83567.77,1995-09-09,no
5591,27266,439,258730.11,1995-09-09,yes
5592,993,554,233149.7,1995-09-10,yes
5593,20580,592,107986.92,1995-09-10,no
5594,34151,299,228000.1,1995-09-10,yes
5595,37414,244,79718.27,1995-09-10,no
5596,2436,875,82681.34,1995-09-11,no
5597,6470,43,236019.36,1995-09-11,yes
5598,10752,140,234383.58,1995-09-11,yes
5599,13702,793,40041.25,1995-09-11,no
5600,14368,473,133708.84,1995-09-11,yes
5601,166,755,132466.04,1995-09-12,yes
5602,9633,935,206373.25,1995-09-12,yes
5603,27169,334,116943.93,1995-09-12,no
5604,1575,1013,274966.6,1995-09-13,yes
5605,2181,520,148357.28,1995-09-13,no
5606,9671,95,107180.6,1995-09-13,yes
5607,10278,253,148755.53,1995-09-13,no
5608,11815,977,226788.45,1995-09-13,yes
5609,30659,76,42495.51,1995-09-14,no
5610,39331,538,2479.87,1995-09-14,no
5611,15911,839,47886.15,1995-09-15,no
5612,17283,232,117336.5,1995-09-15,yes
5613,18631,104,21445.7,1995-09-15,yes
5614,19395,397,73416.19,1995-09-15,no
5615,27271,842,165260.67,1995-09-15,no
5616,5958,799,172356.0,1995-09-16,no
5617,11936,524,149191.05,1995-09-16,no
5618,17539,967,137761.13,1995-09-16,yes
5619,17765,400,261941.42,1995-09-16,yes
5620,18273,77,209075.44,1995-09-16,yes
5621,23078,119,145164.99,1995-09-16,no
5622,24705,376,116299.38,1995-09-16,no
5623,26439,443,199706.43,1995-09-16,no
5624,27589,196,115436.45,1995-09-16,no
5625,27781,826,116168.14,1995-09-16,yes
5626,28448,487,81591.09,1995-09-16,no
5627,32580,106,195703.05,1995-09-16,no
5628,35778,625,112311.62,1995-09-17,yes
5629,9316,976,187117.48,1995-09-18,no
5630,13793,632,30107.27,1995-09-18,no
5631,20071,343,222014.63,1995-09-18,yes
5632,25285,910,17621.07,1995-09-18,no
5633,1127,403,139981.92,1995-09-19,no
5634,18852,716,78006.28,1995-09-20,no
5635,20356,416,97984.93,1995-09-20,no
5636,20802,1009,19520.94,1995-09-20,no
5637,22210,793,213637.64,1995-09-20,yes
5638,26787,163,110466.1,1995-09-20,no
5639,27715,859,239590.36,1995-09-20,yes
5640,28992,560,72969.87,1995-09-20,no
5641,36708,10,88755.73,1995-09-20,no
5642,17638,736,90091.6,1995-09-21,no
5643,19462,242,120406.87,1995-09-21,yes
5644,33124,359,107505.93,1995-09-21,no
5645,1958,367,231028.08,1995-09-22,yes
5646,15970,610,151840.95,1995-09-22,yes
5647,20736,742,51162.38,1995-09-22,no
5648,21188,244,84936.96,1995-09-22,yes
5649,38343,289,82349.19,1995-09-22,yes
5650,2658,94,211481.77,1995-09-23,yes
5651,3363,358,110751.05,1995-09-23,no
5652,6086,463,195962.32,1995-09-23,yes
5653,18375,421,141525.44,1995-09-23,yes
5654,18593,854,326118.32,1995-09-23,yes
5655,2499,847,192700.54,1995-09-24,no
5656,22149,142,118560.53,1995-09-24,no
5657,9959,482,24638.35,1995-09-25,no
5658,15621,34,173311.49,1995-09-25,no
5659,31233,139,168899.65,1995-09-25,no
5660,38758,233,264909.95,1995-09-25,yes
5661,10083,397,37446.56,1995-09-26,no
5662,11559,652,48569.57,1995-09-26,no
5663,18085,400,100764.67,1995-09-26,no
5664,24996,722,200133.96,1995-09-26,yes
5665,3045,349,126324.05,1995-09-27,yes
5666,14884,1015,263270.19,1995-09-28,yes
5667,24194,256,6703.93,1995-09-28,no
5668,30787,730,47784.08,1995-09-28,no
5669,36608,176,195565.96,1995-09-29,no
5670,36930,974,218505.61,1995-09-29,yes
5671,1927,979,33434.53,1995-09-30,no
5672,2787,721,4505.65,1995-09-30,no
5673,8419,823,313722.8,1995-09-30,yes
5674,19264,158,199803.18,1995-09-30,no
5675,24326,163,261471.92,1995-09-30,yes
5676,32481,41,29872.67,1995-09-30,no
5677,34853,311,192278.68,1995-09-30,yes
5678,36996,179,14479.57,1995-09-30,no
5679,13638,953,243762.29,1995-10-01,yes
5680,27526,565,220989.79,1995-10-01,yes
5681,27809,187,22438.91,1995-10-01,no
5682,6147,608,124612.75,1995-10-02,yes
5683,16582,739,99769.18,1995-10-02,yes
5684,3460,565,348275.42,1995-10-03,yes
5685,29317,1009,173920.59,1995-10-03,no
5686,22211,866,173592.66,1995-10-04,yes
5687,28737,556,189880.81,1995-10-04,no
5688,29351,713,29122.35,1995-10-04,no
5689,1219,190,17897.43,1995-10-05,no
5690,10979,886,166040.47,1995-10-05,no
5691,12871,821,175973.83,1995-10-05,no
5692,17600,31,186500.6,1995-10-05,no
5693,1988,752,159150.34,1995-10-06,no
5694,2723,415,145603.88,1995-10-06,no
5695,13156,898,140255.66,1995-10-06,no
5696,32036,43,131177.34,1995-10-06,no
5697,35143,1049,42954.37,1995-10-06,no
5698,4128,973,6351.66,1995-10-07,no
5699,8448,436,65962.01,1995-10-07,no
5700,19911,1030,224334.58,1995-10-07,yes
5701,38468,331,35216.42,1995-10-07,yes
5702,835,454,85817.43,1995-10-08,yes
5703,22181,412,179986.4,1995-10-08,yes
5704,27683,47,87554.69,1995-10-08,no
5705,35077,142,124303.91,1995-10-08,yes
5706,27174,986,117258.82,1995-10-09,no
5707,5924,214,125922.39,1995-10-10,no
5708,12135,994,278768.88,1995-10-10,yes
5709,14116,904,231641.96,1995-10-10,yes
5710,16422,175,232313.58,1995-10-10,yes
5711,22689,1015,191958.03,1995-10-10,no
5712,35649,229,116611.03,1995-10-10,yes
5713,39332,23,101165.02,1995-10-10,yes
5714,4,958,47695.44,1995-10-11,no
5715,2532,655,143652.98,1995-10-11,yes
5716,7075,766,234344.98,1995-10-11,yes
5717,9127,428,84687.24,1995-10-11,yes
5718,36610,325,125383.84,1995-10-11,no
5719,10339,107,104209.68,1995-10-12,no
5720,13286,779,71104.22,1995-10-12,no
5721,13986,934,91151.78,1995-10-12,no
5722,33571,620,17436.43,1995-10-12,no
5723,5217,244,196628.51,1995-10-13,no
5724,14340,274,232414.73,1995-10-13,yes
5725,28641,1030,42855.64,1995-10-13,no
5726,1633,100,55178.95,1995-10-14,no
5727,27872,418,270708.42,1995-10-14,yes
5728,31362,127,75531.97,1995-10-14,no
5729,36006,478,327389.42,1995-10-14,yes
5730,3335,340,165986.28,1995-10-15,no
5731,5989,497,319274.38,1995-10-15,yes
5732,6725,526,101291.04,1995-10-15,no
5733,13221,662,109716.49,1995-10-15,no
5734,35745,637,143031.23,1995-10-15,no
5735,10918,721,70459.17,1995-10-16,no
5736,12419,688,232798.74,1995-10-16,yes
5737,12611,29,223630.1,1995-10-16,yes
5738,26625,233,49990.19,1995-10-16,no
5739,31526,844,224528.59,1995-10-16,yes
5740,2657,173,203044.23,1995-10-17,yes
5741,9124,392,137664.3,1995-10-17,no
5742,34917,214,37131.24,1995-10-17,no
5743,1666,659,165005.49,1995-10-18,yes
5744,16578,197,151642.99,1995-10-18,no
5745,17890,257,44136.11,1995-10-18,yes
5746,18372,662,108058.17,1995-10-18,yes
5747,23014,358,41880.91,1995-10-18,no
5748,33734,395,174774.32,1995-10-18,yes
5749,11271,521,217755.54,1995-10-19,yes
5750,27363,725,102382.74,1995-10-19,yes
5751,28034,799,11327.48,1995-10-19,no
5752,35110,448,150165.38,1995-10-19,no
5753,13126,670,115954.16,1995-10-20,no
5754,19173,248,17678.39,1995-10-20,no
5755,28196,1006,64218.93,1995-10-20,no
5756,31777,511,82301.27,1995-10-20,no
5757,135,424,247558.92,1995-10-21,yes
5758,11493,1040,43585.68,1995-10-21,no
5759,16320,688,94613.72,1995-10-21,no
5760,18532,730,180467.57,1995-10-21,yes
5761,29158,466,338501.43,1995-10-21,yes
5762,37891,359,256447.26,1995-10-21,yes
5763,35,895,194548.53,1995-10-23,yes
5764,4387,764,127343.55,1995-10-23,no
5765,8773,955,54103.15,1995-10-23,no
5766,20160,964,167820.81,1995-10-23,yes
5767,39559,332,12432.15,1995-10-23,no
5768,8003,916,227965.73,1995-10-24,yes
5769,11040,58,164747.17,1995-10-24,no
5770,11107,313,80674.79,1995-10-24,yes
5771,16611,455,243394.38,1995-10-24,yes
5772,4512,478,207803.31,1995-10-25,yes
5773,6724,653,137530.14,1995-10-25,no
5774,10656,260,76716.68,1995-10-25,no
5775,19108,511,125231.06,1995-10-25,yes
5776,21893,1019,96506.9,1995-10-25,yes
5777,29638,706,113456.54,1995-10-25,no
5778,20384,50,202612.9,1995-10-26,yes
5779,33987,673,172370.78,1995-10-26,yes
5780,13472,571,55908.38,1995-10-27,no
5781,26144,38,144875.6,1995-10-27,yes
5782,27717,829,93833.99,1995-10-27,no
5783,36771,191,144673.29,1995-10-27,no
5784,39041,370,240511.94,1995-10-27,yes
5785,3392,517,135970.35,1995-10-28,yes
5786,17189,757,100271.4,1995-10-28,yes
5787,12962,778,88827.35,1995-10-29,yes
5788,16898,827,58800.68,1995-10-29,no
5789,17377,640,49576.33,1995-10-29,no
5790,31109,778,136271.6,1995-10-29,no
5791,32001,1048,224734.44,1995-10-29,yes
5792,32545,520,21924.1,1995-10-29,no
5793,34082,295,192565.58,1995-10-29,no
5794,5092,145,218892.73,1995-10-30,yes
5795,16964,139,7032.79,1995-10-30,no
5796,22019,422,64777.29,1995-10-30,no
5797,22657,316,220452.74,1995-10-30,yes
5798,31429,1021,24586.92,1995-10-30,no
5799,38628,55,7240.75,1995-10-30,no
5800,420,632,269166.5,1995-10-31,yes
5801,8483,412,71721.82,1995-10-31,no
5802,19557,436,261743.55,1995-10-31,yes
5803,20898,203,118782.69,1995-10-31,no
5804,26311,313,140218.35,1995-10-31,no
5805,27559,353,152214.79,1995-10-31,yes
5806,32579,685,46543.22,1995-10-31,no
5807,23781,325,65324.49,1995-11-01,no
5808,5281,868,279340.34,1995-11-02,yes
5809,12421,472,262565.97,1995-11-02,yes
5810,13382,845,56788.07,1995-11-02,no
5811,36,808,66496.3,1995-11-03,no
5812,33639,256,124362.77,1995-11-03,no
5813,34179,940,130706.46,1995-11-03,no
5814,10592,545,61486.59,1995-11-04,no
5815,33254,760,81715.57,1995-11-04,no
5816,20512,229,265196.85,1995-11-05,yes
5817,31399,937,306745.61,1995-11-06,yes
5818,36935,835,11394.89,1995-11-06,no
5819,545,443,23943.08,1995-11-07,yes
5820,1191,772,37378.19,1995-11-07,yes
5821,4672,553,274699.12,1995-11-07,yes
5822,26917,98,15687.21,1995-11-07,no
5823,3008,277,209772.7,1995-11-08,yes
5824,12069,967,239998.95,1995-11-08,yes
5825,24931,832,296799.77,1995-11-08,yes
5826,33026,601,50109.59,1995-11-08,no
5827,36387,592,225554.14,1995-11-08,yes
5828,37511,400,137461.83,1995-11-08,yes
5829,12448,358,147202.35,1995-11-09,yes
5830,22052,745,184311.59,1995-11-09,yes
5831,24514,61,82655.2,1995-11-09,no
5832,28100,850,162205.44,1995-11-09,yes
5833,34178,206,122486.78,1995-11-09,yes
5834,227,70,47017.99,1995-11-10,no
5835,3141,176,136339.68,1995-11-10,yes
5836,10369,979,126216.07,1995-11-10,yes
5837,12038,115,53286.52,1995-11-10,no
5838,15843,253,220129.09,1995-11-10,yes
5839,32198,388,157229.45,1995-11-10,no
5840,6432,212,196994.34,1995-11-11,no
5841,10304,571,289738.88,1995-11-11,yes
5842,11621,676,193310.59,1995-11-11,no
5843,11652,1009,170386.3,1995-11-11,yes
5844,17926,761,155377.66,1995-11-11,yes
5845,28870,608,170794.92,1995-11-11,no
5846,34566,265,163829.34,1995-11-11,no
5847,35525,397,150876.64,1995-11-11,yes
5848,35587,1036,191151.61,1995-11-11,yes
5849,37223,281,207298.52,1995-11-11,yes
5850,22528,812,87157.92,1995-11-12,yes
5851,5925,1018,336159.19,1995-11-13,yes
5852,10944,223,116922.4,1995-11-13,no
5853,31488,157,126486.57,1995-11-13,yes
5854,33126,235,107087.46,1995-11-13,no
5855,35239,212,112163.33,1995-11-13,yes
5856,3302,233,47020.42,1995-11-14,no
5857,16260,547,72103.44,1995-11-14,no
5858,871,101,255205.31,1995-11-15,yes
5859,3174,884,130294.56,1995-11-15,yes
5860,3235,314,159162.72,1995-11-15,no
5861,9539,184,44276.35,1995-11-15,no
5862,25667,373,28860.87,1995-11-15,no
5863,26566,28,77718.76,1995-11-15,no
5864,32293,437,249867.93,1995-11-15,yes
5865,20515,391,15922.99,1995-11-16,no
5866,38272,584,169416.1,1995-11-16,no
5867,6982,121,183585.67,1995-11-17,no
5868,14662,931,215716.81,1995-11-17,yes
5869,16993,650,155127.56,1995-11-17,yes
5870,30918,71,5765.66,1995-11-17,no
5871,39046,251,134043.37,1995-11-17,yes
5872,7265,418,45274.69,1995-11-18,no
5873,12102,884,164586.93,1995-11-18,no
5874,14724,977,63154.48,1995-11-18,no
5875,15264,397,127057.69,1995-11-18,no
5876,20960,880,72666.11,1995-11-19,no
5877,21859,496,144775.98,1995-11-19,no
5878,29383,218,209447.29,1995-11-19,yes
5879,32647,812,152665.28,1995-11-19,no
5880,35687,266,138065.08,1995-11-19,yes
5881,36640,587,164592.86,1995-11-19,yes
5882,4736,965,72962.92,1995-11-20,no
5883,22531,25,138419.12,1995-11-20,no
5884,25318,166,190123.79,1995-11-20,yes
5885,26176,400,121233.16,1995-11-20,no
5886,27298,775,99240.07,1995-11-20,no
5887,32069,886,209766.32,1995-11-20,yes
5888,37252,776,169353.96,1995-11-20,yes
5889,26214,796,99556.8,1995-11-21,no
5890,26528,853,51754.75,1995-11-21,no
5891,29731,26,101917.17,1995-11-22,yes
5892,3879,985,123183.97,1995-11-23,no
5893,6433,536,305544.41,1995-11-23,yes
5894,6662,149,120374.76,1995-11-23,no
5895,10342,448,187269.23,1995-11-23,yes
5896,26948,196,120201.77,1995-11-23,yes
5897,34913,922,90590.36,1995-11-23,no
5898,36359,386,88897.31,1995-11-24,no
5899,262,214,138249.02,1995-11-25,yes
5900,12930,751,10294.79,1995-11-25,no
5901,17511,934,11622.65,1995-11-25,no
5902,24769,893,262266.21,1995-11-25,yes
5903,37893,650,72922.78,1995-11-25,no
5904,38662,76,111150.68,1995-11-25,no
5905,9282,56,29368.43,1995-11-26,no
5906,20326,671,99815.44,1995-11-26,no
5907,22304,382,218639.72,1995-11-26,yes
5908,29795,1003,80234.98,1995-11-26,yes
5909,3622,631,120307.27,1995-11-27,yes
5910,17027,898,196355.38,1995-11-27,yes
5911,20804,571,281752.67,1995-11-27,yes
5912,21731,991,146219.89,1995-11-27,yes
5913,30532,712,91440.97,1995-11-27,no
5914,37894,359,39040.03,1995-11-27,no
5915,9987,698,225373.74,1995-11-28,yes
5916,7009,794,120660.46,1995-11-29,no
5917,22533,307,175509.69,1995-11-29,yes
5918,26434,628,109576.86,1995-11-29,no
5919,26437,230,154132.53,1995-11-29,yes
5920,31520,103,219696.88,1995-11-29,yes
5921,3046,220,152957.84,1995-11-30,no
5922,11105,787,19176.85,1995-11-30,no
5923,26821,751,127690.5,1995-11-30,yes
5924,34630,967,167244.88,1995-11-30,no
5925,4579,730,101784.6,1995-12-01,no
5926,6146,112,65673.02,1995-12-01,no
5927,19523,508,96712.46,1995-12-01,yes
5928,33253,58,63587.37,1995-12-01,yes
5929,36098,988,39939.01,1995-12-01,no
5930,22341,61,122420.37,1995-12-02,yes
5931,23875,974,68258.82,1995-12-02,no
5932,24481,508,104148.51,1995-12-02,no
5933,25248,322,71431.45,1995-12-02,no
5934,26308,286,92701.89,1995-12-02,no
5935,27106,388,118427.55,1995-12-02,yes
5936,1765,508,35310.04,1995-12-03,no
5937,14563,398,173822.1,1995-12-03,no
5938,32065,350,263217.38,1995-12-03,yes
5939,33510,703,232053.73,1995-12-03,yes
5940,37667,535,137905.7,1995-12-03,no
5941,774,559,151245.16,1995-12-04,no
5942,29255,467,69692.34,1995-12-04,no
5943,38919,854,110013.59,1995-12-04,no
5944,12996,676,158764.79,1995-12-05,yes
5945,17376,823,198798.84,1995-12-05,no
5946,21699,175,152798.28,1995-12-05,no
5947,28963,1018,143612.2,1995-12-05,no
5948,37415,211,1679.37,1995-12-05,no
5949,39107,401,103956.44,1995-12-05,no
5950,26850,218,102020.07,1995-12-06,no
5951,38531,739,184319.28,1995-12-06,no
5952,2049,209,201405.56,1995-12-07,yes
5953,9344,466,310394.75,1995-12-07,yes
5954,18400,601,112132.85,1995-12-07,no
5955,20864,583,211587.05,1995-12-07,yes
5956,9255,331,158707.72,1995-12-08,no
5957,18436,922,150095.46,1995-12-08,yes
5958,28581,430,177706.27,1995-12-08,no
5959,30279,722,222483.05,1995-12-08,yes
5960,38146,722,58184.79,1995-12-08,no
5961,9829,967,5958.73,1995-12-09,no
5962,20098,571,165055.38,1995-12-09,no
5963,28672,827,77219.52,1995-12-09,yes
5964,33508,1000,67051.16,1995-12-09,no
5965,9093,433,32017.0,1995-12-10,no
5966,12130,883,173821.7,1995-12-10,no
5967,24482,787,23625.04,1995-12-10,no
5968,6912,535,19637.9,1995-12-11,yes
5969,12262,1009,121561.59,1995-12-11,no
5970,13637,133,96037.41,1995-12-11,no
5971,13728,2,111971.27,1995-12-11,no
5972,15941,71,152650.68,1995-12-11,yes
5973,21927,310,249511.07,1995-12-11,yes
5974,22848,322,166653.38,1995-12-11,yes
5975,33219,698,171461.78,1995-12-11,no
5976,37632,578,181445.36,1995-12-11,no
5977,38116,826,172430.36,1995-12-11,no
5978,7076,982,67780.45,1995-12-12,yes
5979,26464,670,275725.17,1995-12-12,yes
5980,30950,304,64540.75,1995-12-13,no
5981,36897,760,176115.76,1995-12-13,yes
5982,2595,517,233912.24,1995-12-14,yes
5983,8451,227,57681.02,1995-12-14,no
5984,10626,698,33508.36,1995-12-14,yes
5985,11457,1001,227295.45,1995-12-14,yes
5986,11524,536,11088.83,1995-12-14,no
5987,15553,265,103806.73,1995-12-14,yes
5988,28322,568,227536.76,1995-12-14,yes
5989,679,340,10191.14,1995-12-15,no
5990,12199,364,107208.46,1995-12-15,no
5991,13089,983,231219.22,1995-12-15,yes
5992,1479,103,28288.36,1995-12-16,no
5993,1607,1045,239998.13,1995-12-16,yes
5994,9542,803,106804.55,1995-12-16,no
5995,11623,500,343926.87,1995-12-16,yes
5996,13664,569,297988.21,1995-12-16,yes
5997,15427,17,161214.89,1995-12-16,no
5998,20743,101,128776.34,1995-12-16,no
5999,22086,592,15035.45,1995-12-16,no
6000,25892,586,13118.48,1995-12-16,no
6001,33542,73,246163.49,1995-12-16,yes
6002,32422,701,148162.29,1995-12-17,yes
6003,32613,676,287627.17,1995-12-17,yes
6004,32678,742,77845.03,1995-12-17,no
6005,32803,23,98685.91,1995-12-17,no
6006,37703,392,178464.81,1995-12-17,yes
6007,9381,829,93675.43,1995-12-18,yes
6008,9607,451,30534.33,1995-12-18,no
6009,24966,1037,178473.36,1995-12-18,no
6010,30081,952,65026.1,1995-12-18,no
6011,31936,595,249453.25,1995-12-18,yes
6012,39617,352,186457.99,1995-12-18,yes
6013,7808,869,44483.54,1995-12-19,no
6014,21894,601,158577.27,1995-12-19,yes
6015,25061,667,142395.83,1995-12-19,no
6016,25378,898,78134.72,1995-12-19,no
6017,31878,43,195550.68,1995-12-19,yes
6018,32421,172,112328.4,1995-12-19,yes
6019,33601,142,106888.37,1995-12-19,no
6020,19040,209,246163.16,1995-12-20,yes
6021,32450,880,129716.81,1995-12-20,yes
6022,12320,208,125647.76,1995-12-21,no
6023,17888,244,57791.04,1995-12-21,yes
6024,18562,292,83158.34,1995-12-21,yes
6025,35873,883,55535.56,1995-12-21,yes
6026,38528,415,264325.68,1995-12-21,yes
6027,1254,490,133318.3,1995-12-22,no
6028,3525,751,143372.8,1995-12-22,no
6029,7077,394,236834.89,1995-12-22,yes
6030,15009,812,154114.3,1995-12-22,yes
6031,19043,436,36727.55,1995-12-22,no
6032,22950,382,79353.58,1995-12-22,no
6033,4773,850,202932.0,1995-12-23,yes
6034,7393,125,169004.22,1995-12-23,no
6035,7716,1007,168555.51,1995-12-23,yes
6036,19616,151,325766.97,1995-12-23,yes
6037,26658,614,100234.58,1995-12-23,no
6038,24963,802,255284.83,1995-12-24,yes
6039,35072,667,135436.15,1995-12-24,yes
6040,6148,313,113300.75,1995-12-25,yes
6041,10243,271,49309.18,1995-12-25,yes
6042,12289,295,88031.83,1995-12-25,yes
6043,12806,368,143488.2,1995-12-25,yes
6044,14852,742,32517.18,1995-12-25,no
6045,11687,718,135797.52,1995-12-26,no
6046,20737,28,165434.84,1995-12-26,yes
6047,36356,82,148437.32,1995-12-26,yes
6048,454,343,39301.04,1995-12-27,no
6049,2916,52,30354.44,1995-12-27,no
6050,32708,16,159492.77,1995-12-27,yes
6051,10820,463,178932.88,1995-12-28,no
6052,26177,703,75031.64,1995-12-28,no
6053,18020,878,222018.69,1995-12-29,yes
6054,22982,148,188073.13,1995-12-29,no
6055,37861,932,102074.63,1995-12-29,no
6056,8226,214,132390.17,1995-12-30,no
6057,24422,163,136698.98,1995-12-30,no
6058,36993,428,73213.81,1995-12-30,no
6059,37792,772,43973.5,1995-12-30,no
6060,39138,94,193802.35,1995-12-30,no
6061,39585,709,150573.5,1995-12-30,yes
6062,16805,421,141003.79,1995-12-31,no
6063,18534,859,69794.7,1995-12-31,no
6064,22051,437,145728.49,1995-12-31,no
6065,29666,781,227328.91,1995-12-31,yes
6066,33860,478,57633.13,1995-12-31,no
6067,4640,670,95626.33,1996-01-01,no
6068,8194,238,38195.79,1996-01-01,no
6069,15235,980,86139.53,1996-01-01,no
6070,22597,437,54095.56,1996-01-01,no
6071,31457,100,90677.39,1996-01-01,yes
6072,1,259,153389.02,1996-01-02,no
6073,30049,283,128437.98,1996-01-02,no
6074,2945,199,312409.79,1996-01-03,yes
6075,14146,415,89200.14,1996-01-03,no
6076,15136,811,87035.98,1996-01-03,yes
6077,25282,307,250174.37,1996-01-04,yes
6078,26438,355,4269.01,1996-01-04,no
6079,35424,541,362397.74,1996-01-04,yes
6080,38566,425,46063.25,1996-01-04,no
6081,17828,460,325842.11,1996-01-05,yes
6082,18151,14,290677.02,1996-01-05,yes
6083,21443,97,90864.76,1996-01-05,yes
6084,31396,709,84390.67,1996-01-05,no
6085,32227,169,256792.73,1996-01-05,yes
6086,39201,970,280034.33,1996-01-05,yes
6087,1731,895,261614.19,1996-01-06,yes
6088,4038,655,178009.79,1996-01-06,no
6089,4995,271,244259.05,1996-01-06,yes
6090,26534,898,84413.2,1996-01-06,no
6091,1284,938,140401.72,1996-01-07,yes
6092,2336,991,25438.24,1996-01-07,no
6093,10947,749,145676.03,1996-01-07,no
6094,26880,790,62367.27,1996-01-07,no
6095,29600,371,64742.82,1996-01-07,no
6096,4709,178,55020.75,1996-01-08,no
6097,7204,754,103903.1,1996-01-08,no
6098,12482,700,204526.53,1996-01-08,yes
6099,19077,814,108315.58,1996-01-08,yes
6100,21472,635,50319.53,1996-01-08,no
6101,22023,775,6066.02,1996-01-08,no
6102,23590,74,118834.88,1996-01-08,no
6103,25408,361,46065.15,1996-01-08,no
6104,29954,154,216039.0,1996-01-08,yes
6105,39911,826,60732.71,1996-01-08,yes
6106,8099,85,17318.22,1996-01-09,no
6107,29729,86,123365.34,1996-01-09,no
6108,39968,775,220336.76,1996-01-09,yes
6109,7,274,208812.78,1996-01-10,yes
6110,3939,478,8374.56,1996-01-11,no
6111,10816,913,53955.19,1996-01-11,no
6112,14054,362,297907.61,1996-01-11,yes
6113,17219,200,105677.77,1996-01-11,no
6114,18050,748,229642.55,1996-01-11,yes
6115,21732,580,175243.24,1996-01-11,no
6116,38790,691,120492.21,1996-01-11,no
6117,2340,452,40974.94,1996-01-12,no
6118,22624,376,119181.9,1996-01-12,yes
6119,23237,688,201571.45,1996-01-12,yes
