,o_orderkey,o_custkey,o_totalprice,o_orderdate,o_freedelivery
61347,394241,8206,219502.53,1996-01-14,yes
61348,9061,2167,56664.9,1996-01-15,no
61349,33762,1978,197869.26,1996-01-15,yes
61350,40899,2402,28937.77,1996-01-15,no
61351,61345,7186,11465.91,1996-01-15,no
61352,63777,3931,255513.3,1996-01-15,yes
61353,69536,1537,337518.54,1996-01-15,yes
61354,72485,6577,56216.03,1996-01-15,yes
61355,74530,4165,90460.84,1996-01-15,no
61356,82657,7861,195621.5,1996-01-15,yes
61357,90596,5047,144681.29,1996-01-15,no
61358,98688,8266,54335.14,1996-01-15,no
61359,124002,6665,201036.21,1996-01-15,yes
61360,124834,463,235559.3,1996-01-15,yes
61361,130631,5938,50059.71,1996-01-15,yes
61362,136929,6049,146257.36,1996-01-15,yes
61363,162593,7939,219150.28,1996-01-15,yes
61364,165731,1330,170964.96,1996-01-15,yes
61365,189955,8548,107119.05,1996-01-15,no
61366,196899,1910,146037.26,1996-01-15,no
61367,216769,4177,9278.24,1996-01-15,no
61368,248608,2005,198215.54,1996-01-15,no
61369,250528,3046,26866.77,1996-01-15,no
61370,251044,4330,330808.46,1996-01-15,yes
61371,260646,5437,90852.27,1996-01-15,no
61372,264192,5371,94021.19,1996-01-15,yes
61373,269345,8336,114348.66,1996-01-15,yes
61374,269571,892,75497.41,1996-01-15,yes
61375,272229,139,224987.94,1996-01-15,yes
61376,279840,8620,100486.99,1996-01-15,no
61377,286692,1852,278653.2,1996-01-15,yes
61378,300514,260,155851.48,1996-01-15,yes
61379,320486,4769,318391.75,1996-01-15,yes
61380,332418,6224,72794.19,1996-01-15,no
61381,340228,7016,28373.45,1996-01-15,yes
61382,359201,5873,120060.92,1996-01-15,no
61383,361893,2711,51902.81,1996-01-15,no
61384,369536,5707,17346.32,1996-01-15,no
61385,372416,5944,45652.6,1996-01-15,no
61386,377476,9184,180834.21,1996-01-15,no
61387,381600,2533,55585.3,1996-01-15,no
61388,384519,7003,29810.27,1996-01-15,no
61389,32259,4844,214163.21,1996-01-16,yes
61390,36613,4822,23882.29,1996-01-16,no
61391,38945,9895,129716.4,1996-01-16,yes
61392,44101,5543,124485.49,1996-01-16,yes
61393,45796,4994,167447.12,1996-01-16,no
61394,50274,2365,193838.25,1996-01-16,no
61395,65569,820,115823.77,1996-01-16,yes
61396,66950,2774,190269.33,1996-01-16,no
61397,67556,9941,120193.62,1996-01-16,yes
61398,90913,4960,154560.87,1996-01-16,no
61399,97415,3121,147245.74,1996-01-16,yes
61400,105763,211,332684.19,1996-01-16,yes
61401,106784,3842,22198.25,1996-01-16,yes
61402,114691,3437,42024.45,1996-01-16,no
61403,125060,6115,165759.7,1996-01-16,yes
61404,140290,3844,285581.35,1996-01-16,yes
61405,143842,4960,170889.44,1996-01-16,yes
61406,145639,6466,125904.48,1996-01-16,no
61407,145669,4394,191941.51,1996-01-16,no
61408,169826,3358,77388.41,1996-01-16,no
61409,173536,7049,37030.82,1996-01-16,no
61410,178213,9679,101343.17,1996-01-16,no
61411,185380,7067,74818.83,1996-01-16,no
61412,188326,6322,136284.07,1996-01-16,no
61413,200131,3448,119703.59,1996-01-16,no
61414,217539,601,26266.0,1996-01-16,yes
61415,220807,6041,140617.92,1996-01-16,no
61416,229668,6148,165992.24,1996-01-16,no
61417,232705,4717,209852.78,1996-01-16,yes
61418,233824,9802,245733.16,1996-01-16,yes
61419,245831,1463,53338.53,1996-01-16,no
61420,263527,3217,196107.19,1996-01-16,yes
61421,287014,6934,208339.31,1996-01-16,yes
61422,312897,706,43033.14,1996-01-16,no
61423,366338,5159,76384.25,1996-01-16,no
61424,371714,4208,22326.25,1996-01-16,no
61425,375619,9481,84210.62,1996-01-16,no
61426,388228,8029,78974.8,1996-01-16,no
61427,12609,5389,117202.38,1996-01-17,no
61428,33859,5639,48093.75,1996-01-17,no
61429,44709,6193,64913.0,1996-01-17,no
61430,47362,334,214841.0,1996-01-17,yes
61431,72324,7414,230839.18,1996-01-17,yes
61432,73664,8813,186712.47,1996-01-17,no
61433,76359,541,135146.05,1996-01-17,yes
61434,82565,115,227218.91,1996-01-17,yes
61435,115392,4591,190571.13,1996-01-17,no
61436,133223,9493,54331.48,1996-01-17,no
61437,138274,4391,37342.78,1996-01-17,no
61438,144739,1276,123155.88,1996-01-17,yes
61439,180704,715,36753.06,1996-01-17,no
61440,189347,1711,55636.56,1996-01-17,no
61441,200417,3443,109015.96,1996-01-17,yes
61442,206919,866,18744.92,1996-01-17,no
61443,209607,8333,60092.62,1996-01-17,no
61444,210752,494,106618.55,1996-01-17,no
61445,214213,5692,197892.99,1996-01-17,yes
61446,217056,1654,37346.11,1996-01-17,no
61447,217795,4882,77028.75,1996-01-17,no
61448,218113,2213,231570.93,1996-01-17,yes
61449,240738,4621,33076.12,1996-01-17,no
61450,242659,3416,66618.7,1996-01-17,yes
61451,264068,613,118949.92,1996-01-17,yes
61452,271872,1744,25302.33,1996-01-17,no
61453,272519,5524,189616.83,1996-01-17,yes
61454,287328,229,283842.16,1996-01-17,yes
61455,328707,7690,108837.91,1996-01-17,no
61456,333216,8504,98639.02,1996-01-17,no
61457,343490,8212,74939.16,1996-01-17,no
61458,350978,475,6810.74,1996-01-17,no
61459,353283,6805,107949.34,1996-01-17,no
61460,355012,5600,62281.16,1996-01-17,no
61461,357346,8887,374085.85,1996-01-17,yes
61462,359302,4454,281236.52,1996-01-17,yes
61463,369252,3551,55012.59,1996-01-17,no
61464,375877,8308,119817.04,1996-01-17,no
61465,376288,9551,131549.66,1996-01-17,yes
61466,379779,2365,14679.53,1996-01-17,yes
61467,382275,3478,221724.48,1996-01-17,yes
61468,399559,8014,9854.57,1996-01-17,no
61469,12583,6316,27882.93,1996-01-18,no
61470,16515,7591,258603.84,1996-01-18,yes
61471,30662,1571,223679.16,1996-01-18,yes
61472,42055,4690,164658.97,1996-01-18,no
61473,45477,3349,147239.88,1996-01-18,no
61474,51204,3116,31455.37,1996-01-18,no
61475,54054,7676,178722.9,1996-01-18,yes
61476,68544,2344,149666.2,1996-01-18,no
61477,85698,3239,85429.5,1996-01-18,no
61478,108198,749,93645.36,1996-01-18,no
61479,136578,5626,203450.36,1996-01-18,yes
61480,166533,5962,229445.53,1996-01-18,yes
61481,172326,6776,145470.32,1996-01-18,yes
61482,175046,7876,252945.27,1996-01-18,yes
61483,214692,923,96542.59,1996-01-18,no
61484,218660,8369,253720.56,1996-01-18,yes
61485,225350,5482,91046.98,1996-01-18,no
61486,225893,835,240277.46,1996-01-18,yes
61487,228417,8416,238371.59,1996-01-18,yes
61488,236036,3481,64133.38,1996-01-18,no
61489,237861,2236,59561.83,1996-01-18,no
61490,239526,5782,92627.44,1996-01-18,no
61491,253927,5086,69488.09,1996-01-18,yes
61492,253959,1565,97718.11,1996-01-18,no
61493,258210,3620,57940.74,1996-01-18,no
61494,264771,1423,189460.02,1996-01-18,yes
61495,269061,463,88927.37,1996-01-18,no
61496,275264,5461,170533.0,1996-01-18,yes
61497,278756,370,121146.67,1996-01-18,yes
61498,302727,1826,61250.06,1996-01-18,no
61499,302887,10015,197344.76,1996-01-18,yes
61500,315172,7183,125816.89,1996-01-18,yes
61501,324514,6334,258883.38,1996-01-18,yes
61502,324551,1888,26753.39,1996-01-18,no
61503,334695,3953,66306.09,1996-01-18,no
61504,341730,2540,131034.55,1996-01-18,no
61505,358533,5053,29872.16,1996-01-18,no
61506,363329,9085,97568.73,1996-01-18,yes
61507,394208,4454,332107.51,1996-01-18,yes
61508,13319,2846,162710.78,1996-01-19,no
61509,33062,2990,181890.06,1996-01-19,no
61510,64647,926,64932.35,1996-01-19,no
61511,107968,5272,165154.51,1996-01-19,yes
61512,140934,10012,49597.06,1996-01-19,no
61513,147044,4996,201050.35,1996-01-19,yes
61514,166599,4252,152288.32,1996-01-19,no
61515,167654,5074,157042.04,1996-01-19,yes
61516,168806,2533,135646.18,1996-01-19,yes
61517,175008,4657,145875.5,1996-01-19,yes
61518,187331,4861,257512.33,1996-01-19,yes
61519,198821,3991,63808.52,1996-01-19,no
61520,206625,4105,137249.57,1996-01-19,no
61521,210784,6791,217270.6,1996-01-19,yes
61522,212643,2020,143941.76,1996-01-19,yes
61523,242112,9859,203096.8,1996-01-19,yes
61524,256193,5218,126324.65,1996-01-19,yes
61525,275011,7945,179743.55,1996-01-19,yes
61526,281825,5671,76391.63,1996-01-19,no
61527,284772,3257,3279.57,1996-01-19,no
61528,288262,1072,225406.15,1996-01-19,yes
61529,309636,5191,130363.89,1996-01-19,no
61530,315108,4966,144528.02,1996-01-19,no
61531,329413,5083,218431.35,1996-01-19,yes
61532,336962,1450,126284.57,1996-01-19,yes
61533,338567,2537,174823.39,1996-01-19,no
61534,345251,9235,207881.78,1996-01-19,yes
61535,352709,1336,25360.05,1996-01-19,no
61536,20835,5846,197319.04,1996-01-20,yes
61537,27203,8852,274696.58,1996-01-20,yes
61538,37670,2423,25468.54,1996-01-20,no
61539,49185,2261,191132.72,1996-01-20,yes
61540,58087,5513,273020.57,1996-01-20,yes
61541,61953,2326,165599.25,1996-01-20,no
61542,62209,3325,211789.01,1996-01-20,yes
61543,67428,3043,126321.52,1996-01-20,no
61544,68803,2332,161516.7,1996-01-20,no
61545,71136,2768,84735.84,1996-01-20,no
61546,83360,9193,77421.34,1996-01-20,yes
61547,90085,9292,79305.78,1996-01-20,no
61548,107623,9470,85262.38,1996-01-20,no
61549,111330,7627,252223.06,1996-01-20,yes
61550,112870,6997,148385.56,1996-01-20,no
61551,113186,434,175591.61,1996-01-20,no
61552,118212,1789,150897.7,1996-01-20,yes
61553,128102,3829,121124.61,1996-01-20,yes
61554,140512,3274,78131.18,1996-01-20,no
61555,140674,4135,364763.14,1996-01-20,yes
61556,161376,5075,150221.41,1996-01-20,yes
61557,170368,8053,34880.82,1996-01-20,no
61558,181702,5539,254716.24,1996-01-20,yes
61559,189313,3560,207944.35,1996-01-20,yes
61560,200135,9514,253274.14,1996-01-20,yes
61561,240358,8507,275015.46,1996-01-20,yes
61562,254914,4448,45370.97,1996-01-20,no
61563,259875,9061,122849.95,1996-01-20,yes
61564,264484,413,58905.23,1996-01-20,no
61565,270978,5044,113708.29,1996-01-20,no
61566,279648,6740,177964.38,1996-01-20,yes
61567,293061,7186,111273.06,1996-01-20,no
61568,296423,514,221074.87,1996-01-20,yes
61569,320320,8222,174083.96,1996-01-20,yes
61570,323399,7222,263721.72,1996-01-20,yes
61571,345287,8167,153093.3,1996-01-20,yes
61572,356323,878,123256.12,1996-01-20,no
61573,372900,3670,78451.69,1996-01-20,no
61574,383014,7483,17125.18,1996-01-20,no
61575,384999,5590,228776.86,1996-01-20,yes
61576,5319,6553,97149.56,1996-01-21,no
61577,11331,1198,31532.31,1996-01-21,yes
61578,15713,5126,72898.1,1996-01-21,no
61579,21701,5530,65628.75,1996-01-21,no
61580,45382,1031,303687.05,1996-01-21,yes
61581,46722,9619,258562.94,1996-01-21,yes
61582,83014,8177,97853.66,1996-01-21,no
61583,102183,4792,28748.28,1996-01-21,no
61584,112423,884,194701.35,1996-01-21,no
61585,120386,1000,30371.64,1996-01-21,no
61586,120775,733,47829.52,1996-01-21,yes
61587,145379,9751,226103.3,1996-01-21,yes
61588,146151,9950,267420.72,1996-01-21,yes
61589,146341,5537,326775.52,1996-01-21,yes
61590,177250,4901,77762.86,1996-01-21,no
61591,189537,6631,6952.32,1996-01-21,no
61592,190048,1330,18253.54,1996-01-21,no
61593,202980,394,162601.53,1996-01-21,yes
61594,203076,7250,118826.37,1996-01-21,no
61595,207010,8095,61950.44,1996-01-21,no
61596,246948,331,130784.72,1996-01-21,yes
61597,249762,4876,58751.03,1996-01-21,yes
61598,282465,7244,161073.66,1996-01-21,no
61599,283783,3718,111547.27,1996-01-21,no
61600,284549,208,225953.25,1996-01-21,yes
61601,299556,5671,197997.27,1996-01-21,yes
61602,301540,4042,93327.64,1996-01-21,no
61603,302343,217,255817.18,1996-01-21,yes
61604,312359,3868,81278.1,1996-01-21,yes
61605,318785,5042,196021.27,1996-01-21,no
61606,332454,842,80285.71,1996-01-21,no
61607,336545,5150,176377.36,1996-01-21,no
61608,363684,1102,65086.64,1996-01-21,no
61609,369860,7666,37259.91,1996-01-21,yes
61610,396417,7328,134057.48,1996-01-21,no
61611,7046,5786,251222.96,1996-01-22,yes
61612,9345,9217,147435.14,1996-01-22,yes
61613,49766,3460,47064.74,1996-01-22,no
61614,63328,6173,124519.86,1996-01-22,no
61615,71840,8956,52008.79,1996-01-22,no
61616,71910,2308,183078.74,1996-01-22,no
61617,73860,9329,75736.44,1996-01-22,no
61618,101061,4730,205399.6,1996-01-22,yes
61619,101314,6574,29892.08,1996-01-22,no
61620,110502,6937,87660.68,1996-01-22,no
61621,112291,6430,70637.9,1996-01-22,yes
61622,116167,1328,78996.72,1996-01-22,no
61623,133733,7735,286490.51,1996-01-22,yes
61624,142947,8645,41784.98,1996-01-22,no
61625,146625,866,20467.91,1996-01-22,no
61626,152640,4024,83356.11,1996-01-22,yes
61627,184422,9094,2778.62,1996-01-22,no
61628,212743,6298,137494.39,1996-01-22,no
61629,238625,6301,254842.72,1996-01-22,yes
61630,249350,9790,190472.72,1996-01-22,yes
61631,257088,1765,160840.35,1996-01-22,no
61632,276768,6865,134547.05,1996-01-22,no
61633,280192,7261,113314.85,1996-01-22,no
61634,296419,2350,147217.32,1996-01-22,no
61635,306977,1198,127188.97,1996-01-22,no
61636,312739,6382,72852.25,1996-01-22,no
61637,312772,7540,162245.65,1996-01-22,no
61638,313831,796,127582.47,1996-01-22,yes
61639,314626,1777,107226.78,1996-01-22,no
61640,315489,5686,228518.53,1996-01-22,yes
61641,316450,787,67084.32,1996-01-22,yes
61642,347523,6400,60660.61,1996-01-22,yes
61643,351302,8164,114595.99,1996-01-22,no
61644,352706,2713,301752.75,1996-01-22,yes
61645,362790,4045,91772.94,1996-01-22,no
61646,378695,4942,135375.99,1996-01-22,yes
61647,391393,6307,126269.36,1996-01-22,no
61648,394054,5251,175836.61,1996-01-22,yes
61649,5796,10003,43445.48,1996-01-23,no
61650,15908,2116,202674.51,1996-01-23,yes
61651,39329,5461,344025.86,1996-01-23,yes
61652,64423,6602,97055.56,1996-01-23,no
61653,83875,6577,24644.38,1996-01-23,no
61654,88135,4862,316343.5,1996-01-23,yes
61655,118663,9247,156401.18,1996-01-23,yes
61656,128165,7610,127411.32,1996-01-23,yes
61657,136896,1490,44317.16,1996-01-23,no
61658,143239,6379,138386.86,1996-01-23,yes
61659,145825,2827,172529.09,1996-01-23,no
61660,162915,3208,56626.79,1996-01-23,yes
61661,196162,1514,104356.75,1996-01-23,no
61662,199654,5947,164407.98,1996-01-23,yes
61663,223461,8920,16071.86,1996-01-23,yes
61664,243011,1333,45224.96,1996-01-23,no
61665,245283,4048,49073.64,1996-01-23,no
61666,252353,4648,52437.23,1996-01-23,no
61667,278372,8974,64711.73,1996-01-23,no
61668,279040,7363,106324.82,1996-01-23,yes
61669,279364,7625,166101.61,1996-01-23,no
61670,287780,4711,25755.17,1996-01-23,no
61671,338564,9565,227181.29,1996-01-23,yes
61672,341376,5749,122246.11,1996-01-23,no
61673,362469,8053,140656.02,1996-01-23,no
61674,392516,5410,168095.87,1996-01-23,yes
61675,20993,9787,43770.26,1996-01-24,yes
61676,44644,8584,22939.95,1996-01-24,no
61677,51459,625,110271.49,1996-01-24,yes
61678,59332,8170,226597.87,1996-01-24,yes
61679,80386,1114,102781.12,1996-01-24,no
61680,92577,2335,160543.15,1996-01-24,yes
61681,92867,4321,77012.51,1996-01-24,no
61682,93089,650,137215.1,1996-01-24,yes
61683,101188,7648,129232.52,1996-01-24,yes
61684,102690,8972,76718.28,1996-01-24,no
61685,107877,2245,74342.62,1996-01-24,yes
61686,118912,5347,39700.05,1996-01-24,no
61687,124551,6718,271912.32,1996-01-24,yes
61688,134050,232,150259.68,1996-01-24,yes
61689,144292,3641,179068.05,1996-01-24,no
61690,154145,2758,33335.92,1996-01-24,no
61691,171333,6917,9007.58,1996-01-24,no
61692,179141,9109,19643.0,1996-01-24,no
61693,179939,3394,378847.88,1996-01-24,yes
61694,184741,1066,131934.7,1996-01-24,no
61695,187203,7141,48448.1,1996-01-24,no
61696,192325,5848,188583.13,1996-01-24,yes
61697,223270,8017,50224.62,1996-01-24,no
61698,229350,2653,54158.8,1996-01-24,no
61699,229447,9055,322034.76,1996-01-24,yes
61700,241568,7690,137206.59,1996-01-24,yes
61701,252966,7652,74142.64,1996-01-24,no
61702,273923,9164,6292.11,1996-01-24,no
61703,274663,6967,66658.6,1996-01-24,no
61704,285824,13,35474.01,1996-01-24,no
61705,299106,5290,228517.02,1996-01-24,yes
61706,302788,1154,178143.43,1996-01-24,yes
61707,330308,3266,254939.87,1996-01-24,yes
61708,338951,3934,27157.36,1996-01-24,yes
61709,358725,449,36701.52,1996-01-24,no
61710,372771,5996,111993.85,1996-01-24,no
61711,382339,8212,131240.21,1996-01-24,yes
61712,386144,7373,255739.61,1996-01-24,yes
61713,389218,3866,74938.75,1996-01-24,no
61714,4801,5846,137736.15,1996-01-25,no
61715,18981,5122,135624.72,1996-01-25,no
61716,22343,4381,141379.22,1996-01-25,no
61717,45026,1339,117590.83,1996-01-25,yes
61718,79363,1993,134353.75,1996-01-25,no
61719,86823,7267,221274.34,1996-01-25,yes
61720,104263,9619,276332.33,1996-01-25,yes
61721,120006,6214,10332.84,1996-01-25,no
61722,122341,2783,64998.89,1996-01-25,no
61723,135010,4796,292598.38,1996-01-25,yes
61724,144290,887,236112.07,1996-01-25,yes
61725,152260,9920,267241.17,1996-01-25,yes
61726,154080,2243,51781.07,1996-01-25,no
61727,167239,442,163644.55,1996-01-25,no
61728,170209,3643,59618.09,1996-01-25,no
61729,171200,7532,207002.21,1996-01-25,yes
61730,179906,6575,64901.03,1996-01-25,no
61731,197124,2677,19531.12,1996-01-25,no
61732,215781,9217,38301.91,1996-01-25,no
61733,231841,4295,19332.2,1996-01-25,no
61734,232197,988,39408.32,1996-01-25,no
61735,234113,1174,1768.99,1996-01-25,no
61736,267616,5383,197746.81,1996-01-25,no
61737,286240,9584,261110.11,1996-01-25,yes
61738,289831,7930,228431.35,1996-01-25,yes
61739,299877,6454,160150.34,1996-01-25,no
61740,318882,1843,72868.32,1996-01-25,no
61741,319427,1190,52053.99,1996-01-25,no
61742,321639,997,238972.55,1996-01-25,yes
61743,348645,80,23437.32,1996-01-25,no
61744,363424,3223,155544.77,1996-01-25,yes
61745,368832,2872,212335.02,1996-01-25,yes
61746,370181,307,140079.12,1996-01-25,yes
61747,373382,5215,256039.16,1996-01-25,yes
61748,380674,9511,30683.48,1996-01-25,no
61749,395719,5825,69123.64,1996-01-25,yes
61750,3010,500,197917.03,1996-01-26,no
61751,38692,6640,52576.02,1996-01-26,yes
61752,39396,4007,114421.44,1996-01-26,no
61753,47206,121,224533.16,1996-01-26,yes
61754,50529,2965,129142.51,1996-01-26,no
61755,51941,1456,94751.66,1996-01-26,no
61756,59426,3770,157385.67,1996-01-26,no
61757,69830,3286,242919.98,1996-01-26,yes
61758,77607,7849,216554.81,1996-01-26,yes
61759,78050,1753,205719.37,1996-01-26,yes
61760,107009,9950,53494.54,1996-01-26,no
61761,113605,5791,291432.52,1996-01-26,yes
61762,118819,4766,128348.61,1996-01-26,no
61763,134500,2299,96002.82,1996-01-26,yes
61764,142915,7399,50476.42,1996-01-26,no
61765,149155,9892,204518.14,1996-01-26,yes
61766,150468,7654,218085.69,1996-01-26,yes
61767,169254,8122,167765.6,1996-01-26,no
61768,178594,3572,142850.28,1996-01-26,yes
61769,197632,2345,72840.15,1996-01-26,yes
61770,220257,4756,184265.11,1996-01-26,yes
61771,230021,5687,31269.49,1996-01-26,no
61772,242977,3128,44630.09,1996-01-26,no
61773,250976,1550,109542.56,1996-01-26,yes
61774,261026,6526,99922.16,1996-01-26,yes
61775,269027,3583,76789.12,1996-01-26,no
61776,291718,7741,57768.36,1996-01-26,yes
61777,303846,3001,207044.54,1996-01-26,yes
61778,320835,2551,84591.46,1996-01-26,no
61779,329188,2966,214200.28,1996-01-26,yes
61780,343303,4060,48090.74,1996-01-26,no
61781,343716,6700,112232.72,1996-01-26,no
61782,354403,3689,23181.03,1996-01-26,no
61783,362884,4951,150900.37,1996-01-26,yes
61784,374373,5414,56743.96,1996-01-26,no
61785,2721,5177,62398.49,1996-01-27,no
61786,22112,967,139990.26,1996-01-27,no
61787,22789,6805,87579.91,1996-01-27,no
61788,50912,7279,165265.26,1996-01-27,yes
61789,51715,9520,312245.26,1996-01-27,yes
61790,94309,3223,248501.16,1996-01-27,yes
61791,112962,5455,147171.45,1996-01-27,no
61792,113222,2041,212925.55,1996-01-27,yes
61793,119621,8506,50594.98,1996-01-27,no
61794,148226,6046,61686.94,1996-01-27,yes
61795,168033,4112,238482.9,1996-01-27,yes
61796,178020,3187,52836.42,1996-01-27,yes
61797,185636,7085,158662.69,1996-01-27,no
61798,189664,6712,80967.99,1996-01-27,no
61799,199332,7978,86741.64,1996-01-27,no
61800,229990,3484,99435.33,1996-01-27,no
61801,251653,6751,25904.85,1996-01-27,no
61802,257190,2266,221218.16,1996-01-27,yes
61803,260576,7177,184241.2,1996-01-27,yes
61804,260994,5030,271926.6,1996-01-27,yes
61805,298274,2632,159541.98,1996-01-27,yes
61806,305155,5914,42972.03,1996-01-27,no
61807,312003,8182,151664.39,1996-01-27,no
61808,317029,2794,76004.33,1996-01-27,no
61809,320548,589,80461.15,1996-01-27,no
61810,321984,5006,29614.69,1996-01-27,no
61811,322372,2323,187693.06,1996-01-27,no
61812,347873,4870,140782.75,1996-01-27,no
61813,350630,1376,122420.96,1996-01-27,no
61814,385155,905,153201.87,1996-01-27,no
61815,17413,2386,77970.35,1996-01-28,no
61816,32770,7939,238167.95,1996-01-28,yes
61817,40515,4195,225847.52,1996-01-28,yes
61818,48640,4888,80405.0,1996-01-28,no
61819,58438,8329,93506.7,1996-01-28,yes
61820,59555,2633,221275.22,1996-01-28,yes
61821,61893,2441,187881.24,1996-01-28,no
61822,66370,8713,270830.44,1996-01-28,yes
61823,93095,7511,147866.01,1996-01-28,no
61824,121249,1663,96516.71,1996-01-28,no
61825,146596,2662,55926.95,1996-01-28,yes
61826,150081,8303,19782.89,1996-01-28,no
61827,150435,9695,323661.25,1996-01-28,yes
61828,153059,1114,32439.42,1996-01-28,no
61829,154279,9812,111599.14,1996-01-28,yes
61830,175716,4819,13541.31,1996-01-28,no
61831,183940,4525,167194.19,1996-01-28,no
61832,184833,2329,94784.69,1996-01-28,no
61833,196324,8137,130351.87,1996-01-28,no
61834,196677,7388,26548.56,1996-01-28,no
61835,201156,5710,319870.32,1996-01-28,yes
61836,201574,9949,143360.15,1996-01-28,no
61837,212000,4045,15475.9,1996-01-28,no
61838,213349,8318,66374.5,1996-01-28,no
61839,216647,701,347655.16,1996-01-28,yes
61840,217122,7216,308780.41,1996-01-28,yes
61841,217891,4391,112037.76,1996-01-28,yes
61842,222277,817,67070.81,1996-01-28,no
61843,231781,3290,209019.25,1996-01-28,yes
61844,240805,3151,150112.02,1996-01-28,yes
61845,319591,94,213374.68,1996-01-28,yes
61846,321600,5107,175173.79,1996-01-28,yes
61847,335168,1189,20937.63,1996-01-28,no
61848,335585,293,121900.63,1996-01-28,no
61849,339652,5326,156022.08,1996-01-28,no
61850,343299,6914,33239.44,1996-01-28,no
61851,346115,505,112072.98,1996-01-28,yes
61852,352192,4921,267753.33,1996-01-28,yes
61853,356391,2468,300398.62,1996-01-28,yes
61854,356832,10039,257137.0,1996-01-28,yes
61855,361828,3691,260674.97,1996-01-28,yes
61856,374436,1628,177944.89,1996-01-28,no
61857,386724,9296,272174.27,1996-01-28,yes
61858,14049,6367,62767.86,1996-01-29,yes
61859,44130,3287,305897.45,1996-01-29,yes
61860,72608,3371,217697.66,1996-01-29,yes
61861,93856,325,260527.16,1996-01-29,yes
61862,142980,2945,65207.18,1996-01-29,yes
61863,159840,8467,193750.11,1996-01-29,no
61864,170977,9197,261972.42,1996-01-29,yes
61865,171526,665,23871.88,1996-01-29,no
61866,173702,7108,283066.22,1996-01-29,yes
61867,183779,887,119967.38,1996-01-29,no
61868,185729,4681,217133.9,1996-01-29,yes
61869,197891,3338,215886.22,1996-01-29,yes
61870,201344,8938,115844.74,1996-01-29,no
61871,202021,7583,54181.5,1996-01-29,no
61872,204258,7148,295283.96,1996-01-29,yes
61873,210208,7264,133283.11,1996-01-29,yes
61874,218054,2806,252757.05,1996-01-29,yes
61875,222242,7819,218564.24,1996-01-29,yes
61876,225734,1534,218294.84,1996-01-29,yes
61877,228613,4663,183327.88,1996-01-29,yes
61878,231075,631,178212.45,1996-01-29,no
61879,250112,8318,42542.85,1996-01-29,yes
61880,252292,1553,83649.07,1996-01-29,no
61881,265122,4346,47371.01,1996-01-29,no
61882,265729,1837,107736.06,1996-01-29,no
61883,269863,7807,186958.0,1996-01-29,no
61884,281862,7855,286979.64,1996-01-29,yes
61885,295460,4756,8379.12,1996-01-29,no
61886,296673,9347,175177.05,1996-01-29,yes
61887,326177,7997,37051.22,1996-01-29,no
61888,327588,7630,187837.93,1996-01-29,yes
61889,328704,4346,182937.11,1996-01-29,yes
61890,340352,1750,229136.67,1996-01-29,yes
61891,347553,766,210256.46,1996-01-29,yes
61892,349699,9580,57575.22,1996-01-29,no
61893,352354,715,163217.73,1996-01-29,no
61894,360800,5207,120124.48,1996-01-29,yes
61895,361764,6553,253154.55,1996-01-29,yes
61896,369377,454,239890.21,1996-01-29,yes
61897,369442,7288,116428.84,1996-01-29,no
61898,375073,4591,166710.19,1996-01-29,yes
61899,376295,2687,199594.98,1996-01-29,yes
61900,377895,2161,28516.68,1996-01-29,no
61901,10214,6110,103548.78,1996-01-30,no
61902,10625,1723,179966.6,1996-01-30,yes
61903,24357,2908,147603.23,1996-01-30,yes
61904,30466,3346,97323.69,1996-01-30,no
61905,44385,7298,19729.32,1996-01-30,no
61906,50049,3298,238124.96,1996-01-30,yes
61907,55232,7012,110881.24,1996-01-30,no
61908,58082,5624,117034.21,1996-01-30,yes
61909,61888,5224,271601.29,1996-01-30,yes
61910,68388,3961,249578.41,1996-01-30,yes
61911,89603,3064,71192.16,1996-01-30,no
61912,93191,5155,3201.58,1996-01-30,no
61913,96292,1792,284373.52,1996-01-30,yes
61914,103521,5893,170706.35,1996-01-30,yes
61915,105925,7775,119803.03,1996-01-30,no
61916,109635,659,77476.83,1996-01-30,no
61917,117223,368,204715.66,1996-01-30,yes
61918,151684,6944,193322.72,1996-01-30,no
61919,152706,2387,175821.14,1996-01-30,yes
61920,165185,9206,172506.63,1996-01-30,no
61921,174848,4322,158946.45,1996-01-30,no
61922,187937,3962,119015.17,1996-01-30,no
61923,211296,8059,218085.68,1996-01-30,yes
61924,220229,1355,103411.79,1996-01-30,no
61925,235553,7588,200760.99,1996-01-30,yes
61926,262982,7829,124778.66,1996-01-30,no
61927,278018,8116,213637.0,1996-01-30,yes
61928,293539,2581,141942.81,1996-01-30,yes
61929,315586,5084,148696.16,1996-01-30,no
61930,333670,6745,30270.36,1996-01-30,no
61931,353509,3805,96223.64,1996-01-30,no
61932,367238,7609,280184.33,1996-01-30,yes
61933,371109,3640,269356.13,1996-01-30,yes
61934,373984,2272,288803.75,1996-01-30,yes
61935,377604,4657,213634.15,1996-01-30,yes
61936,380454,1198,71051.7,1996-01-30,no
61937,1926,6229,136848.51,1996-01-31,no
61938,22918,3824,175392.63,1996-01-31,no
61939,40324,4024,54923.17,1996-01-31,no
61940,42532,5591,125178.42,1996-01-31,yes
61941,46500,4331,12894.74,1996-01-31,no
61942,50247,9748,122434.02,1996-01-31,yes
61943,51843,5431,213702.87,1996-01-31,yes
